DATE,DSWP1,DSWP2,DSWP3,DSWP4,DSWP5,DSWP7,DSWP10,DSWP30
2008/4/21,2.91,3.06,3.33,3.57,3.76,4.07,4.36,4.86
2008/4/22,2.93,3.09,3.34,3.58,3.78,4.07,4.34,4.81
2008/4/23,2.93,3.11,3.36,3.6,3.79,4.08,4.38,4.86
2008/4/24,2.99,3.21,3.47,3.71,3.89,4.18,4.46,4.93
2008/4/25,3.06,3.31,3.56,3.79,3.97,4.25,4.52,4.96
2008/4/28,2.99,3.24,3.51,3.74,3.92,4.21,4.49,4.95
2008/4/29,2.93,3.16,3.43,3.65,3.83,4.12,4.39,4.84
2008/4/30,2.94,3.2,3.47,3.69,3.87,4.16,4.43,4.87
2008/5/1,2.82,3.08,3.35,3.58,3.75,4.03,4.32,4.78
2008/5/2,2.87,3.23,3.53,3.75,3.93,4.2,4.47,4.89
2008/5/5,2.87,3.21,3.51,3.73,3.91,4.19,4.47,4.92
2008/5/6,2.84,3.16,3.46,3.7,3.88,4.17,4.45,4.91
2008/5/7,2.86,3.19,3.51,3.76,3.95,4.25,4.54,4.99
2008/5/8,2.75,3.02,3.32,3.59,3.78,4.1,4.4,4.87
2008/5/9,2.75,3.01,3.31,3.56,3.76,4.07,4.37,4.84
2008/5/12,2.78,3.06,3.34,3.57,3.76,4.06,4.35,4.81
2008/5/13,2.89,3.21,3.5,3.73,3.9,4.19,4.47,4.9
2008/5/14,2.98,3.33,3.62,3.84,4.02,4.28,4.53,4.93
2008/5/15,2.95,3.3,3.6,3.82,3.98,4.24,4.5,4.91
2008/5/16,2.84,3.16,3.44,3.65,3.8,4.08,4.35,4.79
2008/5/19,2.87,3.2,3.49,3.7,3.87,4.15,4.42,4.87
2008/5/20,2.8,3.13,3.43,3.65,3.82,4.11,4.39,4.87
2008/5/21,2.79,3.13,3.44,3.66,3.83,4.11,4.39,4.87
2008/5/22,2.9,3.3,3.61,3.85,4.02,4.27,4.53,4.98
2008/5/23,2.88,3.26,3.57,3.79,3.95,4.21,4.46,4.91
2008/5/27,2.92,3.32,3.64,3.86,4.03,4.28,4.54,5
2008/5/28,2.98,3.42,3.76,3.98,4.14,4.38,4.63,5.06
2008/5/29,3.09,3.59,3.93,4.17,4.34,4.55,4.77,5.17
2008/5/30,2.99,3.44,3.78,4.03,4.2,4.44,4.68,5.09
2008/6/2,2.95,3.37,3.72,3.97,4.14,4.41,4.66,5.1
2008/6/3,2.97,3.39,3.73,3.97,4.14,4.41,4.66,5.1
2008/6/4,2.92,3.27,3.61,3.86,4.03,4.31,4.57,5.03
2008/6/5,2.97,3.37,3.73,4.01,4.2,4.47,4.73,5.16
2008/6/6,2.96,3.36,3.72,3.98,4.16,4.44,4.7,5.12
2008/6/9,3.11,3.54,3.91,4.14,4.3,4.53,4.75,5.13
2008/6/10,3.32,3.77,4.09,4.29,4.42,4.61,4.78,5.1
2008/6/11,3.28,3.73,4.04,4.24,4.37,4.57,4.76,5.11
2008/6/12,3.38,3.86,4.19,4.39,4.51,4.69,4.86,5.18
2008/6/13,3.39,3.85,4.19,4.4,4.52,4.7,4.87,5.19
2008/6/16,3.47,3.96,4.32,4.53,4.66,4.83,4.97,5.25
2008/6/17,3.42,3.9,4.25,4.46,4.58,4.76,4.92,5.21
2008/6/18,3.33,3.79,4.13,4.34,4.47,4.66,4.83,5.14
2008/6/19,3.38,3.84,4.16,4.37,4.5,4.69,4.86,5.17
2008/6/20,3.3,3.74,4.07,4.29,4.43,4.63,4.82,5.13
2008/6/23,3.33,3.8,4.13,4.35,4.48,4.66,4.84,5.14
2008/6/24,3.33,3.81,4.15,4.35,4.48,4.66,4.84,5.14
2008/6/25,3.34,3.83,4.17,4.38,4.52,4.7,4.87,5.17
2008/6/26,3.19,3.62,3.97,4.2,4.34,4.55,4.75,5.07
2008/6/27,3.14,3.56,3.92,4.15,4.29,4.51,4.7,5.02
2008/6/30,3.13,3.55,3.89,4.11,4.25,4.46,4.65,4.95
2008/7/1,3.13,3.55,3.89,4.11,4.25,4.47,4.68,4.98
2008/7/2,3.15,3.56,3.9,4.12,4.26,4.48,4.69,4.99
2008/7/3,3.09,3.51,3.86,4.1,4.26,4.49,4.72,5.03
2008/7/7,3.11,3.53,3.89,4.13,4.29,4.53,4.76,5.07
2008/7/8,3.04,3.43,3.79,4.02,4.18,4.43,4.66,5
2008/7/9,3.04,3.43,3.76,3.98,4.14,4.38,4.6,4.93
2008/7/10,3.03,3.36,3.67,3.89,4.04,4.29,4.53,4.89
2008/7/11,3.04,3.37,3.68,3.89,4.04,4.3,4.53,4.88
2008/7/14,3.04,3.41,3.75,3.96,4.11,4.36,4.58,4.92
2008/7/15,2.95,3.28,3.61,3.83,3.99,4.25,4.51,4.88
2008/7/16,2.99,3.35,3.7,3.93,4.1,4.37,4.62,4.99
2008/7/17,3.06,3.46,3.81,4.03,4.19,4.45,4.7,5.03
2008/7/18,3.11,3.56,3.93,4.16,4.34,4.58,4.82,5.13
2008/7/21,3.21,3.71,4.08,4.3,4.45,4.67,4.87,5.16
2008/7/22,3.18,3.66,4.03,4.25,4.4,4.62,4.83,5.12
2008/7/23,3.26,3.76,4.13,4.35,4.49,4.69,4.87,5.14
2008/7/24,3.14,3.61,3.96,4.18,4.32,4.54,4.74,5.03
2008/7/25,3.13,3.58,3.92,4.15,4.3,4.54,4.76,5.07
2008/7/28,3.08,3.51,3.86,4.08,4.24,4.48,4.71,5.02
2008/7/29,3.11,3.55,3.92,4.15,4.31,4.55,4.78,5.1
2008/7/30,3.07,3.53,3.91,4.14,4.3,4.54,4.76,5.08
2008/7/31,3.02,3.44,3.8,4.02,4.17,4.43,4.67,5
2008/8/1,3.05,3.43,3.78,4.01,4.18,4.44,4.69,5.03
2008/8/4,3.05,3.42,3.76,3.98,4.15,4.41,4.66,5
2008/8/5,3.11,3.51,3.85,4.08,4.24,4.49,4.73,5.06
2008/8/6,3.09,3.52,3.9,4.13,4.3,4.56,4.81,5.14
2008/8/7,3.05,3.44,3.81,4.06,4.22,4.5,4.76,5.13
2008/8/8,3.04,3.43,3.79,4.02,4.18,4.45,4.68,5.04
2008/8/11,3.06,3.46,3.83,4.06,4.22,4.47,4.71,5.04
2008/8/12,3.07,3.4,3.76,3.99,4.16,4.42,4.66,5.01
2008/8/13,3,3.35,3.71,3.95,4.12,4.37,4.62,4.97
2008/8/14,3.05,3.42,3.78,4.01,4.17,4.41,4.64,4.98
2008/8/15,3.05,3.38,3.73,3.95,4.11,4.36,4.6,4.96
2008/8/18,3.05,3.38,3.73,3.95,4.1,4.36,4.58,4.92
2008/8/19,3.02,3.36,3.71,3.94,4.11,4.36,4.59,4.93
2008/8/20,3,3.34,3.68,3.91,4.08,4.34,4.57,4.91
2008/8/21,2.98,3.3,3.64,3.87,4.04,4.28,4.51,4.86
2008/8/22,3.03,3.39,3.74,3.96,4.12,4.36,4.58,4.91
2008/8/25,3.01,3.35,3.69,3.91,4.06,4.29,4.51,4.84
2008/8/26,3,3.35,3.69,3.92,4.07,4.31,4.53,4.85
2008/8/27,3.03,3.36,3.69,3.91,4.06,4.3,4.52,4.85
2008/8/28,3,3.34,3.68,3.9,4.06,4.3,4.52,4.84
2008/8/29,3.01,3.34,3.66,3.88,4.03,4.26,4.47,4.8
2008/9/2,2.99,3.31,3.63,3.85,4,4.25,4.48,4.82
2008/9/3,2.96,3.26,3.57,3.79,3.94,4.19,4.42,4.76
2008/9/4,2.94,3.2,3.5,3.72,3.87,4.11,4.35,4.69
2008/9/5,2.9,3.12,3.4,3.61,3.77,4.02,4.26,4.63
2008/9/8,2.96,3.26,3.57,3.77,3.91,4.14,4.35,4.69
2008/9/9,2.89,3.15,3.43,3.62,3.77,4,4.22,4.57
2008/9/10,2.89,3.16,3.43,3.64,3.78,4,4.22,4.56
2008/9/11,2.87,3.11,3.41,3.62,3.76,4,4.22,4.56
2008/9/12,2.88,3.12,3.43,3.65,3.8,4.03,4.26,4.59
2008/9/15,2.62,2.93,3.29,3.54,3.69,3.98,4.24,4.61
2008/9/16,2.62,2.77,3.09,3.31,3.45,3.73,3.99,4.35
2008/9/17,2.94,2.97,3.28,3.5,3.63,3.88,4.11,4.44
2008/9/18,2.99,2.95,3.25,3.46,3.61,3.88,4.13,4.47
2008/9/19,3.12,3.22,3.54,3.77,3.9,4.14,4.36,4.69
2008/9/22,3.18,3.43,3.78,4,4.15,4.37,4.56,4.85
2008/9/23,3.21,3.37,3.7,3.94,4.09,4.3,4.51,4.82
2008/9/24,3.38,3.5,3.77,3.98,4.11,4.3,4.48,4.77
2008/9/25,3.47,3.59,3.85,4.05,4.17,4.36,4.55,4.82
2008/9/26,3.35,3.48,3.79,3.99,4.11,4.32,4.5,4.76
2008/9/29,3.13,3.24,3.56,3.76,3.91,4.13,4.32,4.58
2008/9/30,3.33,3.36,3.64,3.84,3.98,4.19,4.37,4.6
2008/10/1,3.26,3.33,3.61,3.81,3.95,4.16,4.34,4.54
2008/10/2,3.22,3.25,3.53,3.74,3.9,4.11,4.34,4.51
2008/10/3,3.23,3.29,3.58,3.79,3.94,4.17,4.37,4.5
2008/10/6,2.91,2.91,3.23,3.47,3.63,3.89,4.13,4.29
2008/10/7,2.91,2.84,3.17,3.4,3.58,3.87,4.13,4.31
2008/10/8,2.96,2.82,3.16,3.41,3.6,3.9,4.13,4.27
2008/10/9,3.09,3.07,3.43,3.7,3.88,4.12,4.29,4.27
2008/10/10,3.06,3.08,3.45,3.75,3.98,4.27,4.46,4.25
2008/10/14,2.96,3.07,3.5,3.82,4.04,4.34,4.54,4.35
2008/10/15,3.03,3.11,3.59,3.91,4.15,4.46,4.67,4.47
2008/10/16,2.93,2.93,3.4,3.73,3.97,4.3,4.52,4.37
2008/10/17,2.88,2.88,3.33,3.67,3.91,4.27,4.52,4.47
2008/10/20,2.71,2.72,3.18,3.55,3.81,4.16,4.42,4.51
2008/10/21,2.65,2.69,3.1,3.43,3.66,3.98,4.2,4.28
2008/10/22,2.63,2.63,3.01,3.3,3.55,3.85,4.08,4.18
2008/10/23,2.74,2.75,3.1,3.38,3.59,3.86,4.06,4.05
2008/10/24,2.72,2.73,3.08,3.39,3.6,3.88,4.09,4.02
2008/10/27,2.68,2.7,3.08,3.41,3.65,3.95,4.14,4.01
2008/10/28,2.69,2.77,3.16,3.51,3.75,4.06,4.26,4.09
2008/10/29,2.57,2.7,3.14,3.52,3.78,4.12,4.33,4.2
2008/10/30,2.52,2.72,3.19,3.56,3.82,4.16,4.39,4.34
2008/10/31,2.45,2.7,3.14,3.51,3.78,4.14,4.38,4.36
2008/11/3,2.47,2.75,3.21,3.59,3.85,4.22,4.48,4.48
2008/11/4,2.34,2.65,3.12,3.51,3.79,4.17,4.42,4.45
2008/11/5,2.19,2.42,2.86,3.22,3.5,3.88,4.13,4.19
2008/11/6,2.16,2.41,2.88,3.28,3.55,3.92,4.18,4.23
2008/11/7,2.12,2.39,2.88,3.28,3.56,3.94,4.19,4.24
2008/11/10,2.01,2.31,2.82,3.23,3.53,3.92,4.19,4.22
2008/11/12,1.99,2.25,2.68,3.09,3.41,3.8,4.08,4.14
2008/11/13,2.15,2.35,2.77,3.15,3.42,3.81,4.09,4.15
2008/11/14,2.19,2.34,2.74,3.12,3.38,3.77,4.04,4.07
2008/11/17,2.12,2.28,2.68,3.05,3.33,3.71,3.99,3.97
2008/11/18,2.09,2.27,2.64,3.01,3.29,3.67,3.92,3.94
2008/11/19,2.04,2.22,2.57,2.91,3.17,3.51,3.74,3.72
2008/11/20,1.93,2.04,2.29,2.59,2.83,3.11,3.31,3.23
2008/11/21,2,2.12,2.44,2.72,2.95,3.2,3.34,3.16
2008/11/24,2.13,2.29,2.61,2.92,3.15,3.41,3.54,3.41
2008/11/25,1.98,2.1,2.36,2.65,2.86,3.09,3.21,3.16
2008/11/26,2.04,2.13,2.4,2.68,2.89,3.1,3.22,3.18
2008/11/28,2.1,2.16,2.41,2.64,2.86,3.07,3.18,3.08
2008/12/1,2.02,2.04,2.26,2.51,2.68,2.9,3.01,2.9
2008/12/2,1.96,1.99,2.19,2.4,2.58,2.81,2.94,2.85
2008/12/3,1.93,2.01,2.21,2.43,2.62,2.85,3,2.87
2008/12/4,2,2.04,2.23,2.41,2.58,2.8,2.92,2.79
2008/12/5,1.97,2.02,2.22,2.4,2.52,2.72,2.86,2.68
2008/12/8,2.04,2.15,2.37,2.55,2.68,2.85,2.98,2.76
2008/12/9,1.9,2.05,2.28,2.48,2.62,2.83,2.98,2.73
2008/12/10,1.8,1.96,2.22,2.44,2.59,2.81,2.97,2.74
2008/12/11,1.7,1.87,2.1,2.32,2.47,2.69,2.88,2.72
2008/12/12,1.72,1.86,2.13,2.36,2.52,2.74,2.9,2.76
2008/12/15,1.7,1.84,2.08,2.26,2.41,2.61,2.76,2.74
2008/12/16,1.65,1.79,2.01,2.21,2.36,2.56,2.72,2.7
2008/12/17,1.35,1.47,1.67,1.81,1.92,2.08,2.22,2.31
2008/12/18,1.34,1.51,1.72,1.87,1.98,2.15,2.29,2.39
2008/12/19,1.37,1.57,1.8,1.97,2.1,2.29,2.44,2.52
2008/12/22,1.35,1.57,1.82,2,2.14,2.32,2.48,2.61
2008/12/23,1.38,1.59,1.84,2.03,2.17,2.36,2.53,2.69
2008/12/24,1.34,1.55,1.8,1.99,2.16,2.36,2.54,2.71
2008/12/26,1.34,1.56,1.81,2.01,2.16,2.36,2.56,2.71
2008/12/29,1.27,1.45,1.69,1.89,2.05,2.25,2.44,2.67
2008/12/30,1.23,1.46,1.73,1.93,2.09,2.3,2.5,2.71
2008/12/31,1.27,1.46,1.75,1.95,2.1,2.3,2.49,2.69
2009/1/2,1.26,1.5,1.78,2.02,2.17,2.4,2.61,2.78
2009/1/5,1.31,1.6,1.91,2.15,2.31,2.58,2.82,3.03
2009/1/6,1.29,1.55,1.89,2.16,2.34,2.62,2.88,3.18
2009/1/7,1.2,1.44,1.74,1.99,2.16,2.44,2.69,2.99
2009/1/8,1.15,1.39,1.7,1.93,2.11,2.38,2.62,2.92
2009/1/9,1.03,1.28,1.61,1.84,2,2.26,2.51,2.82
2009/1/12,1,1.28,1.62,1.85,2.01,2.26,2.48,2.81
2009/1/13,1,1.3,1.63,1.85,2,2.25,2.47,2.77
2009/1/14,1.02,1.3,1.6,1.8,1.94,2.16,2.36,2.67
2009/1/15,1.08,1.33,1.61,1.81,1.96,2.16,2.35,2.64
2009/1/16,1.06,1.31,1.61,1.82,1.97,2.21,2.44,2.72
2009/1/20,1.07,1.37,1.71,1.94,2.12,2.36,2.59,2.86
2009/1/21,1.11,1.37,1.68,1.91,2.06,2.3,2.52,2.81
2009/1/22,1.16,1.42,1.76,2.01,2.17,2.43,2.69,3.01
2009/1/23,1.22,1.47,1.8,2.06,2.24,2.52,2.79,3.17
2009/1/26,1.24,1.51,1.86,2.12,2.31,2.59,2.85,3.21
2009/1/27,1.21,1.51,1.86,2.13,2.32,2.59,2.84,3.19
2009/1/28,1.15,1.45,1.79,2.05,2.24,2.5,2.75,3.08
2009/1/29,1.16,1.48,1.84,2.14,2.33,2.62,2.89,3.25
2009/1/30,1.25,1.55,1.94,2.21,2.42,2.7,2.98,3.32
2009/2/2,1.36,1.64,1.96,2.25,2.43,2.73,3.01,3.31
2009/2/3,1.32,1.61,1.96,2.25,2.46,2.76,3.03,3.33
2009/2/4,1.35,1.66,2.04,2.34,2.55,2.86,3.13,3.42
2009/2/5,1.32,1.62,1.99,2.3,2.52,2.84,3.12,3.38
2009/2/6,1.32,1.64,2.01,2.34,2.58,2.91,3.19,3.44
2009/2/9,1.31,1.65,2.06,2.39,2.65,3,3.29,3.52
2009/2/10,1.29,1.63,2.01,2.31,2.55,2.88,3.14,3.33
2009/2/11,1.28,1.56,1.91,2.21,2.43,2.77,3.02,3.2
2009/2/12,1.29,1.51,1.86,2.17,2.41,2.74,3,3.21
2009/2/13,1.33,1.59,1.97,2.29,2.54,2.85,3.1,3.31
2009/2/17,1.36,1.6,1.93,2.21,2.43,2.73,2.97,3.21
2009/2/18,1.36,1.59,1.91,2.22,2.44,2.73,2.96,3.16
2009/2/19,1.36,1.64,1.98,2.29,2.52,2.84,3.09,3.31
2009/2/20,1.3,1.55,1.89,2.19,2.42,2.75,3.01,3.25
2009/2/23,1.31,1.59,1.93,2.23,2.45,2.76,3,3.19
2009/2/24,1.32,1.58,1.91,2.2,2.44,2.75,2.99,3.14
2009/2/25,1.36,1.66,2.01,2.33,2.57,2.87,3.11,3.22
2009/2/26,1.4,1.73,2.12,2.45,2.71,3.06,3.32,3.45
2009/2/27,1.4,1.7,2.1,2.44,2.71,3.07,3.34,3.46
2009/3/2,1.36,1.6,1.96,2.3,2.56,2.93,3.24,3.38
2009/3/3,1.33,1.59,1.97,2.32,2.58,2.95,3.24,3.43
2009/3/4,1.38,1.67,2.05,2.39,2.66,3.03,3.31,3.44
2009/3/5,1.4,1.67,2.03,2.34,2.58,2.92,3.18,3.3
2009/3/6,1.44,1.67,2,2.29,2.51,2.82,3.06,3.18
2009/3/9,1.54,1.78,2.12,2.41,2.63,2.94,3.16,3.29
2009/3/10,1.54,1.78,2.11,2.41,2.64,2.95,3.19,3.34
2009/3/11,1.5,1.77,2.13,2.44,2.68,3.01,3.25,3.4
2009/3/12,1.46,1.68,2,2.31,2.53,2.85,3.1,3.28
2009/3/13,1.45,1.67,2,2.28,2.51,2.82,3.08,3.27
2009/3/16,1.45,1.67,2,2.3,2.54,2.87,3.17,3.42
2009/3/17,1.41,1.65,1.98,2.28,2.52,2.86,3.14,3.36
2009/3/18,1.41,1.67,2.01,2.32,2.57,2.92,3.2,3.46
2009/3/19,1.23,1.43,1.73,2.01,2.21,2.53,2.79,3.19
2009/3/20,1.27,1.48,1.8,2.08,2.29,2.64,2.93,3.35
2009/3/23,1.28,1.49,1.81,2.1,2.31,2.64,2.94,3.38
2009/3/24,1.3,1.53,1.84,2.13,2.34,2.67,2.97,3.43
2009/3/25,1.32,1.53,1.84,2.13,2.34,2.68,2.96,3.38
2009/3/26,1.3,1.52,1.83,2.12,2.36,2.7,2.99,3.41
2009/3/27,1.24,1.44,1.76,2.06,2.29,2.64,2.92,3.29
2009/3/30,1.22,1.43,1.72,2.01,2.26,2.6,2.89,3.24
2009/3/31,1.19,1.38,1.68,1.98,2.22,2.57,2.88,3.25
2009/4/1,1.18,1.37,1.68,1.97,2.21,2.58,2.89,3.25
2009/4/2,1.21,1.42,1.74,2.04,2.27,2.61,2.9,3.24
2009/4/3,1.24,1.49,1.81,2.12,2.36,2.71,3,3.34
2009/4/6,1.24,1.52,1.86,2.17,2.42,2.77,3.07,3.41
2009/4/7,1.23,1.53,1.88,2.2,2.46,2.81,3.11,3.45
2009/4/8,1.2,1.49,1.84,2.16,2.42,2.77,3.07,3.43
2009/4/9,1.22,1.53,1.89,2.22,2.48,2.82,3.12,3.48
2009/4/13,1.2,1.47,1.82,2.14,2.4,2.75,3.05,3.42
2009/4/14,1.17,1.44,1.78,2.1,2.36,2.71,3.01,3.39
2009/4/15,1.15,1.41,1.75,2.06,2.31,2.67,2.96,3.34
2009/4/16,1.15,1.42,1.75,2.05,2.3,2.64,2.94,3.32
2009/4/17,1.22,1.54,1.89,2.2,2.44,2.78,3.06,3.43
2009/4/20,1.21,1.52,1.87,2.16,2.4,2.73,3.01,3.38
2009/4/21,1.24,1.55,1.89,2.18,2.41,2.73,2.99,3.33
2009/4/22,1.26,1.6,1.98,2.28,2.52,2.84,3.09,3.43
2009/4/23,1.23,1.59,1.98,2.3,2.52,2.85,3.11,3.45
2009/4/24,1.19,1.57,1.97,2.29,2.53,2.86,3.13,3.51
2009/4/27,1.14,1.51,1.92,2.26,2.5,2.84,3.12,3.51
2009/4/28,1.15,1.48,1.88,2.21,2.45,2.79,3.07,3.45
2009/4/29,1.13,1.47,1.88,2.22,2.48,2.82,3.11,3.49
2009/4/30,1.12,1.51,1.96,2.32,2.6,2.94,3.23,3.61
2009/5/1,1.11,1.5,1.97,2.32,2.61,3,3.31,3.71
2009/5/4,1.13,1.53,1.98,2.35,2.64,3.02,3.34,3.73
2009/5/5,1.08,1.48,1.94,2.31,2.6,2.97,3.29,3.67
2009/5/6,1.06,1.45,1.91,2.29,2.58,2.97,3.27,3.65
2009/5/7,1.04,1.44,1.92,2.32,2.61,3.01,3.35,3.74
2009/5/8,1,1.41,1.91,2.3,2.6,3.01,3.38,3.82
2009/5/11,0.98,1.37,1.85,2.25,2.57,2.99,3.34,3.79
2009/5/12,0.98,1.37,1.85,2.24,2.54,2.96,3.31,3.78
2009/5/13,0.94,1.29,1.74,2.12,2.42,2.84,3.2,3.66
2009/5/14,0.92,1.29,1.75,2.14,2.44,2.86,3.21,3.67
2009/5/15,0.9,1.27,1.76,2.16,2.47,2.89,3.24,3.68
2009/5/18,0.85,1.25,1.74,2.14,2.44,2.88,3.22,3.68
2009/5/19,0.83,1.25,1.77,2.19,2.53,2.95,3.34,3.8
2009/5/20,0.78,1.2,1.72,2.15,2.47,2.93,3.31,3.8
2009/5/21,0.79,1.21,1.73,2.14,2.46,2.92,3.29,3.78
2009/5/22,0.84,1.26,1.81,2.28,2.64,3.12,3.52,3.99
2009/5/26,0.85,1.3,1.85,2.32,2.69,3.18,3.6,4.08
2009/5/27,0.9,1.38,1.93,2.44,2.85,3.38,3.82,4.29
2009/5/28,0.89,1.39,2,2.54,2.95,3.51,3.97,4.38
2009/5/29,0.86,1.35,1.94,2.45,2.85,3.37,3.78,4.18
2009/6/1,0.89,1.41,2.04,2.56,2.96,3.49,3.91,4.28
2009/6/2,0.87,1.41,2.05,2.6,3.05,3.6,4.04,4.4
2009/6/3,0.84,1.35,1.98,2.53,2.96,3.5,3.92,4.32
2009/6/4,0.86,1.39,2.01,2.57,2.99,3.53,3.96,4.36
2009/6/5,1.07,1.73,2.39,2.94,3.36,3.86,4.26,4.55
2009/6/8,1.14,1.87,2.52,3.03,3.41,3.88,4.24,4.48
2009/6/9,1.05,1.76,2.43,2.95,3.35,3.82,4.18,4.43
2009/6/10,1.04,1.78,2.47,3.02,3.41,3.91,4.27,4.53
2009/6/11,1.04,1.81,2.52,3.07,3.46,3.95,4.31,4.62
2009/6/12,1,1.72,2.41,2.92,3.29,3.76,4.11,4.41
2009/6/15,0.96,1.64,2.29,2.78,3.16,3.62,3.97,4.32
2009/6/16,0.97,1.66,2.3,2.8,3.16,3.63,3.99,4.33
2009/6/17,0.95,1.57,2.18,2.67,3.02,3.48,3.83,4.19
2009/6/18,0.99,1.66,2.31,2.81,3.16,3.63,3.98,4.33
2009/6/19,1.01,1.74,2.42,2.92,3.28,3.74,4.1,4.44
2009/6/22,0.95,1.62,2.29,2.79,3.16,3.61,3.97,4.33
2009/6/23,0.92,1.58,2.23,2.74,3.1,3.56,3.9,4.27
2009/6/24,0.93,1.62,2.28,2.78,3.14,3.59,3.94,4.32
2009/6/25,0.87,1.55,2.22,2.71,3.08,3.53,3.89,4.25
2009/6/26,0.85,1.48,2.1,2.58,2.94,3.39,3.73,4.14
2009/6/29,0.88,1.5,2.1,2.57,2.91,3.36,3.71,4.12
2009/6/30,0.89,1.54,2.15,2.61,2.96,3.41,3.75,4.17
2009/7/1,0.85,1.51,2.15,2.61,2.99,3.47,3.84,4.25
2009/7/2,0.8,1.39,2,2.48,2.85,3.33,3.72,4.16
2009/7/6,0.77,1.34,1.96,2.45,2.82,3.33,3.73,4.19
2009/7/7,0.77,1.33,1.93,2.42,2.79,3.28,3.69,4.16
2009/7/8,0.76,1.32,1.91,2.38,2.73,3.21,3.59,4.05
2009/7/9,0.74,1.29,1.88,2.34,2.7,3.17,3.56,4.02
2009/7/10,0.72,1.26,1.83,2.27,2.61,3.07,3.44,3.93
2009/7/13,0.76,1.3,1.88,2.32,2.66,3.13,3.5,3.96
2009/7/14,0.79,1.37,1.97,2.43,2.78,3.26,3.63,4.09
2009/7/15,0.82,1.43,2.05,2.55,2.91,3.4,3.78,4.24
2009/7/16,0.78,1.4,2.03,2.52,2.89,3.38,3.76,4.21
2009/7/17,0.79,1.46,2.12,2.62,3,3.48,3.86,4.31
2009/7/20,0.81,1.49,2.15,2.65,3.02,3.51,3.9,4.35
2009/7/21,0.74,1.36,1.98,2.47,2.83,3.33,3.72,4.19
2009/7/22,0.75,1.35,1.97,2.47,2.82,3.32,3.7,4.18
2009/7/23,0.79,1.44,2.08,2.58,2.95,3.45,3.83,4.28
2009/7/24,0.79,1.44,2.09,2.61,3,3.5,3.9,4.36
2009/7/27,0.8,1.49,2.14,2.66,3.04,3.57,3.95,4.42
2009/7/28,0.78,1.44,2.08,2.6,2.97,3.48,3.9,4.36
2009/7/29,0.79,1.49,2.13,2.62,2.99,3.47,3.85,4.31
2009/7/30,0.83,1.58,2.22,2.72,3.09,3.58,3.96,4.4
2009/7/31,0.8,1.51,2.14,2.61,2.95,3.43,3.81,4.26
2009/8/3,0.84,1.59,2.24,2.71,3.07,3.54,3.9,4.32
2009/8/4,0.82,1.61,2.26,2.72,3.09,3.57,3.93,4.35
2009/8/5,0.84,1.6,2.22,2.69,3.05,3.53,3.92,4.36
2009/8/6,0.86,1.65,2.29,2.78,3.14,3.62,4.01,4.43
2009/8/7,0.96,1.81,2.49,2.99,3.37,3.84,4.23,4.62
2009/8/10,0.89,1.72,2.38,2.88,3.25,3.76,4.15,4.54
2009/8/11,0.83,1.62,2.28,2.77,3.11,3.61,3.98,4.39
2009/8/12,0.82,1.61,2.26,2.74,3.12,3.61,3.99,4.39
2009/8/13,0.76,1.53,2.18,2.66,3.02,3.51,3.91,4.36
2009/8/14,0.72,1.43,2.03,2.49,2.83,3.32,3.72,4.2
2009/8/17,0.73,1.42,2.02,2.47,2.81,3.3,3.7,4.17
2009/8/18,0.74,1.44,2.04,2.5,2.84,3.32,3.71,4.17
2009/8/19,0.72,1.42,2.03,2.48,2.83,3.29,3.68,4.14
2009/8/20,0.72,1.44,2.07,2.53,2.88,3.36,3.74,4.17
2009/8/21,0.75,1.49,2.13,2.59,2.94,3.42,3.79,4.22
2009/8/24,0.72,1.5,2.15,2.63,2.99,3.47,3.85,4.29
2009/8/25,0.7,1.45,2.1,2.57,2.92,3.39,3.76,4.2
2009/8/26,0.69,1.42,2.05,2.51,2.86,3.32,3.7,4.13
2009/8/27,0.68,1.4,2.03,2.5,2.84,3.3,3.67,4.11
2009/8/28,0.66,1.4,2.04,2.51,2.85,3.32,3.69,4.13
2009/8/31,0.64,1.35,1.98,2.44,2.79,3.27,3.64,4.11
2009/9/1,0.62,1.33,1.95,2.41,2.76,3.26,3.65,4.14
2009/9/2,0.61,1.27,1.88,2.34,2.69,3.18,3.57,4.06
2009/9/3,0.61,1.27,1.87,2.33,2.67,3.15,3.54,4.04
2009/9/4,0.61,1.27,1.89,2.35,2.7,3.19,3.58,4.07
2009/9/8,0.59,1.27,1.89,2.37,2.72,3.23,3.65,4.14
2009/9/9,0.59,1.29,1.92,2.41,2.77,3.28,3.69,4.19
2009/9/10,0.57,1.23,1.85,2.32,2.68,3.18,3.59,4.11
2009/9/11,0.57,1.18,1.78,2.24,2.58,3.06,3.45,3.95
2009/9/14,0.59,1.24,1.86,2.34,2.69,3.18,3.57,4.07
2009/9/15,0.62,1.3,1.94,2.42,2.78,3.28,3.67,4.14
2009/9/16,0.64,1.34,1.97,2.47,2.83,3.31,3.69,4.16
2009/9/17,0.65,1.34,1.97,2.44,2.78,3.26,3.63,4.09
2009/9/18,0.63,1.32,1.95,2.42,2.77,3.26,3.64,4.1
2009/9/21,0.63,1.32,1.95,2.42,2.77,3.25,3.63,4.1
2009/9/22,0.61,1.33,1.97,2.45,2.81,3.29,3.67,4.15
2009/9/23,0.62,1.33,1.97,2.44,2.79,3.27,3.64,4.11
